rms,variance,band_power_0p5_3Hz,sway_index,subject_id,signal_name,start,end
0.8030915102663049,0.6448478616972034,0.6263672959073519,0.8030241974543504,0,spasticity_signal,2816,3072
0.8011941647918496,0.6417898648397986,0.6322023248812392,0.8011178844837997,0,spasticity_signal,2944,3200
0.802331200759423,0.6437319239738767,0.6688921696188714,0.8023290621521052,0,spasticity_signal,3072,3328
0.803982876365111,0.646373095083982,0.6289750990415383,0.8039733173955352,0,spasticity_signal,3200,3456
0.8136602554861163,0.6617571670338939,0.6734392187423849,0.8134845831568622,0,spasticity_signal,3328,3584
0.8124677967306136,0.6590227948022267,0.6215919371449473,0.8118021894539499,0,spasticity_signal,3456,3712
0.8145473801200304,0.6630171755745435,0.6413662502322586,0.8142586662569479,0,spasticity_signal,3584,3840
0.8109446689080774,0.6572304481841291,0.6458968422322757,0.8106975072023653,0,spasticity_signal,3712,3968
0.801998648528975,0.6426569539850772,0.6136423183475064,0.8016588763215169,0,spasticity_signal,3840,4096
0.8029818365295939,0.6444159185798324,0.641009811339855,0.8027552046420081,0,spasticity_signal,3968,4224
0.8015036555872979,0.642407181190297,0.6273963071029767,0.8015030762201085,0,spasticity_signal,4096,4352
0.8007693016040881,0.6412068992648104,0.6592607822387021,0.8007539567587603,0,spasticity_signal,4224,4480
0.8015187917220039,0.642356847797989,0.647058693396555,0.8014716762294155,0,spasticity_signal,4352,4608
0.808329730019408,0.652929825946831,0.6308468504999418,0.8080407328512784,0,spasticity_signal,4480,4736
0.8167528968202353,0.6661863771060836,0.6430004427611875,0.8162024118477497,0,spasticity_signal,4608,4864
0.8212668143187394,0.6736000945558105,0.645603186784707,0.8207314387519284,0,spasticity_signal,4736,4992
0.816120557789719,0.6653446847628411,0.6417828721606982,0.8156866339243528,0,spasticity_signal,4864,5120
0.8084131597821287,0.6535264524101165,0.6391619949147113,0.8084098294863297,0,spasticity_signal,4992,5248
0.8021983928402276,0.6433814764423799,0.6594700974199198,0.8021106385296107,0,spasticity_signal,5120,5376
0.7903535761824767,0.6246448503403853,0.6185447416411305,0.790344766757132,0,spasticity_signal,5248,5504
0.7927514386554905,0.6283923868637131,0.6232951492355358,0.792712045363077,0,spasticity_signal,5376,5632
0.8094209084726469,0.6545416768057701,0.6681909525568044,0.8090375002469108,0,spasticity_signal,5504,5760
0.8186146128717734,0.669988049243743,0.6358674683155698,0.8185279770684342,0,spasticity_signal,5632,5888
0.8211421371178467,0.6732314315266432,0.6425522138185669,0.820506813820972,0,spasticity_signal,5760,6016
0.8188821200451553,0.6697279112809652,0.6497846760299273,0.8183690556716848,0,spasticity_signal,5888,6144
0.8194922443829917,0.6709677455395258,0.6652367297266203,0.8191262085536793,0,spasticity_signal,6016,6272
0.8125786788623646,0.6602833676600214,0.6586625631946785,0.8125782224869317,0,spasticity_signal,6144,6400
0.7958779435715665,0.63342058679911,0.6203256453895514,0.7958772435489722,0,spasticity_signal,6272,6528
0.8054491012053066,0.6487194406275837,0.6476273493406528,0.805431214088195,0,spasticity_signal,6400,6656
0.816012351329765,0.6655644240574917,0.6599632055971656,0.8158213187074065,0,spasticity_signal,6528,6784
0.8117089082932363,0.6582091761977893,0.6307357363497181,0.811300915935505,0,spasticity_signal,6656,6912
0.8168429386789374,0.6669314021413333,0.6527622635118586,0.8166586815440912,0,spasticity_signal,6784,7040
0.8237230655189467,0.6779066166931134,0.6674000094073453,0.8233508466584056,0,spasticity_signal,6912,7168
0.8197711123073035,0.6715588092988147,0.6448541949454691,0.8194869183207348,0,spasticity_signal,7040,7296
0.8074906073116241,0.6518665506379225,0.6440338993358803,0.8073825305503721,0,spasticity_signal,7168,7424
0.8034121463391326,0.6454067644659667,0.6403480515849014,0.8033721207920814,0,spasticity_signal,7296,7552
0.8073188647529207,0.6517088919532087,0.6444725262863347,0.8072848889662241,0,spasticity_signal,7424,7680
0.8092600919989074,0.6548860763411728,0.6412491463766196,0.8092503174798097,0,spasticity_signal,7552,7808
0.8077518629527215,0.6521878743462174,0.6492342690640948,0.8075814970306201,0,spasticity_signal,7680,7936
0.8138272367620251,0.6608862500544208,0.6370746058532124,0.8129491066816058,0,spasticity_signal,7808,8064
0.8222719103789973,0.6757629457382309,0.6518323810322406,0.8220480191194617,0,spasticity_signal,7936,8192
0.8176244817152327,0.6678918682421164,0.6476628716627144,0.8172465162006605,0,spasticity_signal,8064,8320
0.8111674235813523,0.6575205072057557,0.6352629800404724,0.8108763821975306,0,spasticity_signal,8192,8448
0.8042325113849919,0.6467243960629278,0.6502181957944031,0.8041917657268867,0,spasticity_signal,8320,8576
0.8001340575459785,0.640079191987077,0.6470777309499828,0.8000494934609215,0,spasticity_signal,8448,8704
0.7970765374615452,0.6352904318617066,0.6359021311642834,0.7970510848507181,0,spasticity_signal,8576,8832
0.8065772070323282,0.6499313927495125,0.6357273059075534,0.8061832252965281,0,spasticity_signal,8704,8960
0.8156868266899959,0.6649640862732985,0.6372783521446108,0.8154533010990258,0,spasticity_signal,8832,9088
0.8150527646748058,0.6636576200314437,0.6394609489476601,0.8146518397643522,0,spasticity_signal,8960,9216
0.8180886452638848,0.6691172903498799,0.6568986701461431,0.817995898736589,0,spasticity_signal,9088,9344
0.8003709266416733,0.6400344355009044,0.6290409037949719,0.8000215218985702,0,spasticity_signal,9216,9472
0.7967373126963659,0.6346718845356891,0.634652586223951,0.7966629679705773,0,spasticity_signal,9344,9600
0.8122321601432865,0.6594669677512219,0.6475246080935525,0.8120757155285595,0,spasticity_signal,9472,9728
0.8084789924335667,0.6535074744047125,0.6552569979876383,0.8083980915395041,0,spasticity_signal,9600,9856
0.8007220002036329,0.6405247311238623,0.6375351888820846,0.8003278897576057,0,spasticity_signal,9728,9984
0.8080375143075617,0.6526119608321657,0.616885195959767,0.8078440201128964,0,spasticity_signal,9856,10112
0.8110360550068376,0.6574334857004134,0.6305466455016208,0.8108227214998439,0,spasticity_signal,9984,10240
0.8128715843867124,0.659379306992594,0.6384966269691811,0.8120217404679471,0,spasticity_signal,10112,10368
0.8182962900559457,0.6692737867531131,0.6587986538659758,0.8180915515717744,0,spasticity_signal,10240,10496
0.808541518322301,0.6535938899549537,0.6511355844767669,0.8084515384084279,0,spasticity_signal,10368,10624
0.8016968013485362,0.6426038448582254,0.6320373424720631,0.8016257511197014,0,spasticity_signal,10496,10752
0.8025143846936738,0.6440016689635524,0.6390101643269239,0.8024971457666079,0,spasticity_signal,10624,10880
0.8037203683087246,0.6458255830539453,0.6485650357989999,0.8036327414024054,0,spasticity_signal,10752,11008
0.8110307664043268,0.6567778995812501,0.6291447202830767,0.810418348497398,0,spasticity_signal,10880,11136
0.8044792759556215,0.6463918249252745,0.6304834510178028,0.803984965608981,0,spasticity_signal,11008,11264
0.8012970506198434,0.6419090200088401,0.6233502673535581,0.8011922490943357,0,spasticity_signal,11136,11392
0.8065256202844875,0.6498092397723587,0.6202702343270964,0.8061074616776344,0,spasticity_signal,11264,11520
0.7932776635764033,0.6290209754398433,0.6149402405845673,0.7931084260300374,0,spasticity_signal,11392,11648
0.7969986137391504,0.6350518462687478,0.6320294174553747,0.796901403103764,0,spasticity_signal,11520,11776
0.8071022052096621,0.651360431825457,0.6706572397390649,0.8070690378310006,0,spasticity_signal,11648,11904
0.9272114648502495,0.8502545898981964,0.10261770863529157,0.9220925061501131,0,balance_signal,0,256
0.9717313155965168,0.894086717164186,0.0909365358985618,0.9455615882448831,0,balance_signal,128,384
0.9083478632042141,0.8224332350804409,0.08390363394225128,0.9068810479221853,0,balance_signal,256,512
0.8893400646354022,0.7905523489446451,0.07055247008021769,0.8891301079958125,0,balance_signal,384,640
1.0122727275776189,0.9914451261169844,0.16544925977234276,0.99571337548362,0,balance_signal,512,768
1.0200347152665306,1.0189314786025756,0.09848452223925615,1.009421358305131,0,balance_signal,640,896
0.918330815870931,0.8425984756304633,0.08978473014471175,0.9179316290609357,0,balance_signal,768,1024
0.9649705483616641,0.9245132539279141,0.08374796765262398,0.9615161225522503,0,balance_signal,896,1152
0.9932091915159347,0.9421729276634243,0.12371577240439866,0.9706559265071348,0,balance_signal,1024,1280
0.9253735212193654,0.8459778992804493,0.10581751670750181,0.9197705688270578,0,balance_signal,1152,1408
0.9216661474908852,0.8481107267780923,0.0748687701731895,0.9209292734939488,0,balance_signal,1280,1536
0.9855558003838083,0.9340326194344479,0.10976219218869807,0.9664536302557137,0,balance_signal,1408,1664
0.9841056831570592,0.9490903870751499,0.07447069070734579,0.9742127011464949,0,balance_signal,1536,1792
0.907740838550574,0.8171566556961078,0.09897902617306555,0.9039671762271614,0,balance_signal,1664,1920
0.919819670922628,0.8277154281900603,0.10239756713420937,0.9097886722695883,0,balance_signal,1792,2048
0.9774448964726864,0.913609806308619,0.10321701894364063,0.9558293813796577,0,balance_signal,1920,2176
0.9188984284875943,0.8429809524478562,0.11859867307128553,0.9181399416471632,0,balance_signal,2048,2304
0.9221359368574972,0.8373341356227404,0.0590502405700975,0.915059635008965,0,balance_signal,2176,2432
0.9915663400640427,0.9347219269306042,0.12822643815817963,0.9668101814371858,0,balance_signal,2304,2560
0.8955943855035137,0.7797519901690053,0.08099352162559612,0.8830356675519995,0,balance_signal,2432,2688
0.875795512709359,0.7576104846712765,0.07383606114569707,0.8704082287474518,0,balance_signal,2560,2816
0.9958837045036854,0.9880232871027439,0.0915244745357301,0.9939936051618964,0,balance_signal,2688,2944
1.0053774524080121,0.9721363792141332,0.12872608015305867,0.9859697658722265,0,balance_signal,2816,3072
0.9413228775819207,0.851920092506217,0.08205001847234622,0.9229951746928133,0,balance_signal,2944,3200
0.9525201727496393,0.9064696982880952,0.07720271086788873,0.9520870224344491,0,balance_signal,3072,3328
1.0064686203240234,0.9801284490719958,0.08987774425397752,0.9900143681139157,0,balance_signal,3200,3456
1.0383074341528755,1.0579348129844341,0.1299525169050846,1.0285595816404776,0,balance_signal,3328,3584
0.9378389859765245,0.86890948735477,0.13333421556575636,0.9321531458696957,0,balance_signal,3456,3712
0.9174205411950384,0.8398878286557873,0.09352320032935832,0.9164539424628971,0,balance_signal,3584,3840
1.0221842638792102,0.9835667816285071,0.15549039845297616,0.9917493542364961,0,balance_signal,3712,3968
0.9829595332081652,0.9435389017560949,0.09883704269404105,0.9713593062075923,0,balance_signal,3840,4096
0.835354417245836,0.6975802415510776,0.07545185188697771,0.8352126924030056,0,balance_signal,3968,4224
0.8522499621880346,0.7079205269744206,0.09574538362090974,0.8413801322674672,0,balance_signal,4096,4352
0.9533763344073226,0.883905436845552,0.10510283621384882,0.9401624523695636,0,balance_signal,4224,4480
0.9125259599253444,0.8225332586658645,0.10190586424455708,0.9069361932715357,0,balance_signal,4352,4608
0.867223112997576,0.745765593740225,0.06513058460614843,0.8635772077470694,0,balance_signal,4480,4736
0.9154362207145414,0.8271604635999583,0.08860759253605839,0.9094836247013788,0,balance_signal,4608,4864
0.938411964041934,0.8470913536012825,0.12281092378277846,0.9203756589574077,0,balance_signal,4736,4992
0.8718915210661762,0.7591470327018381,0.09960481075762677,0.8712904410710806,0,balance_signal,4864,5120
0.9099977551276546,0.823845832725216,0.10502081287962281,0.907659535687923,0,balance_signal,4992,5248
1.024567895770481,0.9967029733708441,0.12723052589478367,0.9983501256427246,0,balance_signal,5120,5376
0.9941193991075388,0.9658579540452521,0.13592492421987895,0.9827807253122398,0,balance_signal,5248,5504
0.902605192974874,0.8043430103351964,0.11237965344791796,0.8968517214875581,0,balance_signal,5376,5632
0.9590980516260962,0.907345694921116,0.07591919610485376,0.9525469515573057,0,balance_signal,5504,5760
1.001408148656493,0.9635511135045319,0.08037481088911443,0.9816063943885716,0,balance_signal,5632,5888
0.9481105619386886,0.8944410029170301,0.1212341224525419,0.9457489111371105,0,balance_signal,5760,6016
1.030211740615869,1.0579666610161245,0.20155149241644751,1.0285750633843525,0,balance_signal,5888,6144
1.0629687749701058,1.0805025078470505,0.10809140087117355,1.039472225625606,0,balance_signal,6016,6272
0.9390662533150615,0.864176985761181,0.07634800307652186,0.9296112013961433,0,balance_signal,6144,6400
0.9101474782781933,0.8229171559870315,0.13023622843246027,0.9071478137475896,0,balance_signal,6272,6528
0.9790350740510856,0.9207522652655002,0.1430379437121062,0.9595583699106065,0,balance_signal,6400,6656
0.9803708098049196,0.9302365126082633,0.09538493634018393,0.9644876943788673,0,balance_signal,6528,6784
0.9128846671604334,0.8226341794314324,0.08108797389498039,0.9069918298592509,0,balance_signal,6656,6912
0.9279335666457974,0.8551630455841133,0.10518731368335209,0.9247502611971047,0,balance_signal,6784,7040
1.001776570652442,0.94079820991137,0.10797120491844295,0.9699475294629962,0,balance_signal,6912,7168
0.9827584550418711,0.9611620082348065,0.12631224762330165,0.9803887026250386,0,balance_signal,7040,7296
0.919202465724232,0.8410892010161789,0.08983288377397902,0.9171091543628702,0,balance_signal,7168,7424
1.0183746208679938,1.0198012873503504,0.130781166907148,1.0098521116234547,0,balance_signal,7296,7552
1.0341837788052965,1.0252442044787071,0.10826914689191977,1.0125434333788883,0,balance_signal,7424,7680
0.8851065011140048,0.7747687196377011,0.07747399438271782,0.8802094748624903,0,balance_signal,7552,7808
0.902572706861323,0.8146274478652205,0.09238237410287448,0.9025671431340831,0,balance_signal,7680,7936
0.9913411225313201,0.9354992601720127,0.08034450571737047,0.9672121071264631,0,balance_signal,7808,8064
0.9853967683006801,0.9336814725635132,0.09246019011972538,0.9662719454498889,0,balance_signal,7936,8192
0.918067078822041,0.8427173051899615,0.08847870635736502,0.9179963535820616,0,balance_signal,8064,8320
0.9432750024675554,0.8858621528193215,0.08888264019848426,0.9412025036193441,0,balance_signal,8192,8448
1.0271647756558282,1.0049873378890464,0.10653616574417607,1.0024905674813336,0,balance_signal,8320,8576
0.981838484686338,0.9513002043510401,0.1268920519296844,0.9753461971787454,0,balance_signal,8448,8704
0.9504412098684641,0.9017828562246039,0.09852630450422911,0.9496224808968056,0,balance_signal,8576,8832
0.9650582403725376,0.8749499386699755,0.10480847955007254,0.9353875874042672,0,balance_signal,8704,8960
0.9337299315596475,0.8572252094804795,0.10634695208356185,0.9258645740498335,0,balance_signal,8832,9088
0.9006077226032995,0.8018704986650967,0.10101721261998346,0.8954722210460226,0,balance_signal,8960,9216
0.9298033035905867,0.8615400262263808,0.09699536195170047,0.9281918046537476,0,balance_signal,9088,9344
1.0074224476920954,0.9655500434823295,0.09382235901611186,0.9826240600974157,0,balance_signal,9216,9472
1.0014737162484197,0.9738736172610163,0.1385638739694756,0.9868503520093694,0,balance_signal,9344,9600
0.971576728979447,0.943739863808989,0.0922157918910992,0.9714627444266656,0,balance_signal,9472,9728
0.9412482833163657,0.8675597831751061,0.10529979725191906,0.931428893246879,0,balance_signal,9600,9856
0.9656427268877676,0.8987564181042313,0.10467983907535149,0.9480276462763263,0,balance_signal,9728,9984
0.943267344301835,0.8823929987249334,0.07739861625014013,0.9393577586441352,0,balance_signal,9856,10112
0.8984004944907811,0.8010452887615573,0.09311560279451928,0.8950113344318927,0,balance_signal,9984,10240
0.9139024589779301,0.8173556765103235,0.06717418163643957,0.9040772514062742,0,balance_signal,10112,10368
0.8978749657579592,0.7717633580256456,0.06602218474376317,0.8785006306347455,0,balance_signal,10240,10496
0.907303297643844,0.8231872821725434,0.09997461816767333,0.9072966891665281,0,balance_signal,10368,10624
1.0205540487070033,1.0323195569427657,0.17948350722143738,1.0160312775415754,0,balance_signal,10496,10752
1.0392022308723174,1.0347486324639403,0.12783212109712666,1.0172259495628,0,balance_signal,10624,10880
0.9616470819989297,0.9142556228493516,0.1288092359538974,0.9561671521493256,0,balance_signal,10752,11008
0.9671491723386961,0.9340493304024446,0.1138228803525734,0.9664622757264997,0,balance_signal,10880,11136
0.9494990279876221,0.8613095833644961,0.08900900688576542,0.9280676609840988,0,balance_signal,11008,11264
0.92392283736193,0.8289624273018519,0.08878792057131668,0.9104737378430263,0,balance_signal,11136,11392
0.9043092625020936,0.8152812665778717,0.09238136801524603,0.902929269975158,0,balance_signal,11264,11520
0.9844711687662355,0.9641935964922437,0.1339233093764828,0.981933600857127,0,balance_signal,11392,11648
0.9855620851961909,0.90396566123364,0.08844023912046695,0.9507710877144088,0,balance_signal,11520,11776
0.9284217563915078,0.8470727793564514,0.082127268350196,0.9203655683240499,0,balance_signal,11648,11904
0.5945978107775424,0.353365491691727,0.34527642111530565,0.5944455329899678,0,leg_weakness,0,256
0.584978277830526,0.34150181152907677,0.34525075665049765,0.5843815633035293,0,leg_weakness,128,384
0.5777885549011118,0.3327611506115628,0.3452296339934487,0.5768545315862248,0,leg_weakness,256,512
0.5798513532828323,0.3352578701233536,0.34523266228700034,0.5790145681443202,0,leg_weakness,384,640
0.5891915207884787,0.3466741494687964,0.34525703022570564,0.5887904121746518,0,leg_weakness,512,768
0.5970428094243159,0.35641172670151267,0.34528011592114727,0.5970022836652408,0,leg_weakness,640,896
0.5962565484436202,0.35543075695500354,0.34528048785083904,0.5961801380078035,0,leg_weakness,768,1024
0.5875397264182138,0.34464191997180066,0.34525780073518625,0.5870621091262838,0,leg_weakness,896,1152
0.578863407205666,0.3340609938337886,0.3452331160765598,0.5779800981295019,0,leg_weakness,1024,1280
0.5784086438146728,0.33351074333611064,0.3452293497891786,0.5775038903211914,0,leg_weakness,1152,1408
0.5866111574017815,0.34350199155290934,0.345249998292411,0.586090429501207,0,leg_weakness,1280,1536
0.5957178475648691,0.35475939907028115,0.3452758926224098,0.5956168223533325,0,leg_weakness,1408,1664
0.5973795014284528,0.35683219203309424,0.34528299387087913,0.5973543270397347,0,leg_weakness,1536,1792
0.5901014607094256,0.34779610053556015,0.34526470961929573,0.5897424018463995,0,leg_weakness,1664,1920
0.5804958360504127,0.33603974768022593,0.34523801398697723,0.5796893544651531,0,leg_weakness,1792,2048
0.5775534057019497,0.3324771014355282,0.34522768976835067,0.5766082738181341,0,leg_weakness,1920,2176
0.5840895627758512,0.3404155316529819,0.34524332141471437,0.5834513961359437,0,leg_weakness,2048,2304
0.5938895691352889,0.3524854251388448,0.3452703973432834,0.5937048299776959,0,leg_weakness,2176,2432
0.5978992607395979,0.35748173960592655,0.3452837817129723,0.5978977668514297,0,leg_weakness,2304,2560
0.5925035359307742,0.350766164455271,0.3452710491922297,0.5922551514805684,0,leg_weakness,2432,2688
0.5825791030917628,0.3385730797693566,0.3452440199709779,0.5818703289989589,0,leg_weakness,2560,2816
0.5773420496600208,0.3322218919436899,0.3452277865297319,0.5763869290187711,0,leg_weakness,2688,2944
0.5817869346274428,0.337608703395731,0.34523741912539496,0.5810410513859852,0,leg_weakness,2816,3072
0.5916688048410759,0.3497326870524049,0.34526397537236453,0.5913820144816757,0,leg_weakness,2944,3200
0.5977847501243239,0.3573385862106301,0.3452828018741021,0.5977780409237446,0,leg_weakness,3072,3328
0.5945978107775417,0.3533654916917262,0.3452764211153042,0.5944455329899673,0,leg_weakness,3200,3456
0.5849782778305256,0.3415018115290762,0.3452507566504974,0.5843815633035288,0,leg_weakness,3328,3584
0.5777885549011114,0.33276115061156225,0.34522963399344725,0.5768545315862244,0,leg_weakness,3456,3712
0.5798513532828318,0.33525787012335284,0.3452326622870002,0.5790145681443195,0,leg_weakness,3584,3840
0.5891915207884778,0.3466741494687955,0.34525703022570453,0.5887904121746511,0,leg_weakness,3712,3968
0.5970428094243154,0.3564117267015122,0.34528011592114716,0.5970022836652404,0,leg_weakness,3840,4096
0.5962565484436199,0.35543075695500315,0.34528048785083826,0.5961801380078031,0,leg_weakness,3968,4224
0.5875397264182133,0.3446419199718,0.3452578007351859,0.5870621091262832,0,leg_weakness,4096,4352
0.5788634072056652,0.33406099383378773,0.3452331160765586,0.5779800981295011,0,leg_weakness,4224,4480
0.5784086438146724,0.33351074333611,0.3452293497891778,0.5775038903211909,0,leg_weakness,4352,4608
0.5866111574017817,0.3435019915529095,0.3452499982924113,0.5860904295012072,0,leg_weakness,4480,4736
0.5957178475648693,0.3547593990702814,0.3452758926224098,0.5956168223533327,0,leg_weakness,4608,4864
0.5973795014284526,0.35683219203309396,0.3452829938708793,0.5973543270397345,0,leg_weakness,4736,4992
0.5901014607094256,0.3477961005355601,0.34526470961929534,0.5897424018463995,0,leg_weakness,4864,5120
0.5804958360504128,0.33603974768022604,0.3452380139869775,0.5796893544651532,0,leg_weakness,4992,5248
0.5775534057019497,0.3324771014355282,0.34522768976835055,0.5766082738181341,0,leg_weakness,5120,5376
0.584089562775852,0.3404155316529828,0.34524332141471453,0.5834513961359444,0,leg_weakness,5248,5504
0.5938895691352916,0.35248542513884784,0.34527039734328663,0.5937048299776985,0,leg_weakness,5376,5632
0.5978992607396003,0.35748173960592955,0.34528378171297547,0.5978977668514321,0,leg_weakness,5504,5760
0.5925035359307755,0.35076616445527264,0.34527104919223095,0.5922551514805697,0,leg_weakness,5632,5888
0.5825791030917651,0.33857307976935913,0.34524401997098225,0.581870328998961,0,leg_weakness,5760,6016
0.5773420496600233,0.3322218919436929,0.34522778652973396,0.5763869290187738,0,leg_weakness,5888,6144
0.5817869346274457,0.33760870339573446,0.34523741912539835,0.581041051385988,0,leg_weakness,6016,6272
0.591668804841079,0.3497326870524085,0.34526397537236664,0.5913820144816787,0,leg_weakness,6144,6400
0.5977847501243265,0.3573385862106333,0.34528280187410504,0.5977780409237473,0,leg_weakness,6272,6528
0.5945978107775435,0.3533654916917284,0.34527642111530754,0.594445532989969,0,leg_weakness,6400,6656
0.5849782778305274,0.34150181152907816,0.34525075665049915,0.5843815633035304,0,leg_weakness,6528,6784
0.5777885549011137,0.33276115061156497,0.34522963399345186,0.5768545315862267,0,leg_weakness,6656,6912
0.5798513532828348,0.33525787012335634,0.34523266228700267,0.5790145681443225,0,leg_weakness,6784,7040
0.5891915207884807,0.3466741494687988,0.3452570302257072,0.5887904121746539,0,leg_weakness,6912,7168
0.5970428094243178,0.356411726701515,0.34528011592114943,0.5970022836652428,0,leg_weakness,7040,7296
0.5962565484436221,0.3554307569550058,0.3452804878508412,0.5961801380078053,0,leg_weakness,7168,7424
0.5875397264182153,0.34464191997180227,0.34525780073518986,0.5870621091262851,0,leg_weakness,7296,7552
0.5788634072056673,0.3340609938337902,0.34523311607656026,0.5779800981295032,0,leg_weakness,7424,7680
0.578408643814675,0.33351074333611325,0.34522934978918207,0.5775038903211936,0,leg_weakness,7552,7808
0.586611157401785,0.3435019915529136,0.34524999829241365,0.5860904295012107,0,leg_weakness,7680,7936
0.5957178475648717,0.3547593990702842,0.3452758926224127,0.595616822353335,0,leg_weakness,7808,8064
0.597379501428455,0.3568321920330967,0.34528299387088157,0.5973543270397367,0,leg_weakness,7936,8192
0.5901014607094278,0.34779610053556254,0.3452647096192988,0.5897424018464015,0,leg_weakness,8064,8320
0.5804958360504148,0.33603974768022826,0.345238013986981,0.5796893544651551,0,leg_weakness,8192,8448
0.5775534057019519,0.3324771014355308,0.3452276897683524,0.5766082738181363,0,leg_weakness,8320,8576
0.5840895627758538,0.3404155316529849,0.345243321414718,0.5834513961359462,0,leg_weakness,8448,8704
0.5938895691352926,0.3524854251388492,0.34527039734328535,0.5937048299776996,0,leg_weakness,8576,8832
0.5978992607396006,0.3574817396059299,0.3452837817129767,0.5978977668514325,0,leg_weakness,8704,8960
0.5925035359307755,0.35076616445527253,0.34527104919223084,0.5922551514805697,0,leg_weakness,8832,9088
0.5825791030917644,0.3385730797693584,0.3452440199709824,0.5818703289989604,0,leg_weakness,8960,9216
0.5773420496600237,0.3322218919436932,0.34522778652973407,0.576386929018774,0,leg_weakness,9088,9344
0.5817869346274458,0.33760870339573457,0.3452374191253977,0.5810410513859882,0,leg_weakness,9216,9472
0.5916688048410792,0.34973268705240873,0.34526397537236714,0.5913820144816789,0,leg_weakness,9344,9600
0.5977847501243267,0.3573385862106336,0.34528280187410554,0.5977780409237475,0,leg_weakness,9472,9728
0.5945978107775437,0.3533654916917286,0.3452764211153079,0.5944455329899693,0,leg_weakness,9600,9856
0.5849782778305272,0.3415018115290781,0.3452507566504994,0.5843815633035304,0,leg_weakness,9728,9984
0.5777885549011136,0.33276115061156475,0.34522963399345097,0.5768545315862265,0,leg_weakness,9856,10112
0.579851353282835,0.33525787012335656,0.3452326622870031,0.5790145681443227,0,leg_weakness,9984,10240
0.5891915207884806,0.3466741494687987,0.3452570302257072,0.5887904121746538,0,leg_weakness,10112,10368
0.5970428094243183,0.35641172670151566,0.3452801159211494,0.5970022836652433,0,leg_weakness,10240,10496
0.5962565484436225,0.3554307569550063,0.34528048785084187,0.5961801380078058,0,leg_weakness,10368,10624
0.5875397264182145,0.3446419199718013,0.34525780073518886,0.5870621091262843,0,leg_weakness,10496,10752
0.5788634072056668,0.3340609938337894,0.34523311607656015,0.5779800981295026,0,leg_weakness,10624,10880
0.5784086438146746,0.33351074333611264,0.34522934978918096,0.5775038903211931,0,leg_weakness,10752,11008
0.5866111574017849,0.3435019915529134,0.3452499982924133,0.5860904295012105,0,leg_weakness,10880,11136
0.5957178475648731,0.35475939907028586,0.34527589262241437,0.5956168223533364,0,leg_weakness,11008,11264
0.5973795014284556,0.3568321920330976,0.3452829938708824,0.5973543270397375,0,leg_weakness,11136,11392
0.590101460709427,0.34779610053556176,0.3452647096192984,0.5897424018464008,0,leg_weakness,11264,11520
0.580495836050414,0.33603974768022726,0.34523801398697945,0.5796893544651542,0,leg_weakness,11392,11648
0.5775534057019525,0.3324771014355311,0.3452276897683528,0.5766082738181365,0,leg_weakness,11520,11776
0.5840895627758543,0.3404155316529855,0.3452433214147182,0.5834513961359468,0,leg_weakness,11648,11904
