mean,std,rms,variance,band_power_0p5_3Hz,sway_index,label
-0.0007880572778825401,0.560006769701531,0.5600073241894401,0.3136075821115435,0.31330149191962375,0.560006769701531,leg_weakness
-8.126019362279635e-05,0.5594580659886517,0.5594580718900941,0.31299332759976256,0.3132993844860505,0.5594580659886517,leg_weakness
0.0007872906548177328,0.56000569172151,0.5600062451321969,0.3136063747604869,0.3133014858234524,0.56000569172151,leg_weakness
8.868763315742711e-05,0.5594591937883265,0.5594592008178797,0.3129945895142843,0.3132993907692487,0.5594591937883265,leg_weakness
-0.0007864539599722464,0.5600045164057298,0.5600050686419245,0.31360505839481534,0.3133014793537866,0.5600045164057298,leg_weakness
-9.610717916423539e-05,0.5594604188090024,0.5594604270639115,0.31299596021394444,0.3132993974248063,0.5594604188090024,leg_weakness
0.0007855472678156927,0.5600032441719992,0.5600037951368488,0.3136036334831638,0.31330147251292956,0.5600032441719992,leg_weakness
0.00010351817127737917,0.5594617406139268,0.5594617501909996,0.3129974392107648,0.31329940445035354,0.5594617406139268,leg_weakness
-0.0007845706590456892,0.5600018754725835,0.5600024250696866,0.31360210053281096,0.31330146530331693,0.5600018754725835,leg_weakness
-0.00011091994988959186,0.5594631587318438,0.5594631697274162,0.31299902597821233,0.3132994118433903,0.5594631587318438,leg_weakness
0.0007835242205848337,0.5600004107940434,0.5600009589274839,0.3136004600894973,0.31330145772751516,0.5600004107940434,leg_weakness
0.0001183118562161134,0.5594646726571633,0.559464685167064,0.3130007199513868,0.31329941960128294,0.5594646726571633,leg_weakness
0.0818839076079486,0.16501078170568081,0.18421056539804362,0.027228558079119846,0.011329558642031678,0.16501078170568081,dizziness
0.11541152924460076,0.1693910975136047,0.20497113211240472,0.02869334391686354,0.010344971862673375,0.1693910975136047,dizziness
0.136740728915769,0.16103004021588094,0.2112550609958115,0.02593067385192823,0.009711935870639956,0.16103004021588094,dizziness
0.13813407110413434,0.1595053088499813,0.2110046567048461,0.025441943551327922,0.01076162611062911,0.1595053088499813,dizziness
0.1301883467468868,0.167276486318393,0.21196798933734112,0.027981422875027525,0.009893061500201061,0.167276486318393,dizziness
0.10206795053525301,0.1620042429334,0.19147647702757364,0.02624537472842408,0.010411948180789343,0.1620042429334,dizziness
0.07134283843417241,0.17077406340662543,0.18507723071262588,0.029163780732410122,0.011003875839381581,0.17077406340662543,dizziness
0.03791831426790292,0.1680708597643203,0.1722951318489216,0.028247813901917822,0.01082647991335749,0.1680708597643203,dizziness
-0.0023897895263977277,0.1745604179164892,0.17457677565231824,0.03047133950317937,0.010803682024705944,0.1745604179164892,dizziness
-0.04029007879233751,0.16713326247797738,0.17192096403762178,0.02793352742653248,0.011152155534696211,0.16713326247797738,dizziness
-0.08206748636915545,0.17729555433710342,0.19536833394041192,0.03143371358770079,0.010311231246894561,0.17729555433710342,dizziness
-0.11788867903664207,0.16557096368966484,0.20325226852886225,0.027413744017124313,0.011284355423128622,0.16557096368966484,dizziness
-0.1386869584823117,0.17224914107255182,0.22114212410417494,0.02966976660023186,0.011765844815537272,0.17224914107255182,dizziness
-0.14948632025914635,0.1697398277110224,0.22618083264500474,0.028811609111367566,0.0109167432603287,0.1697398277110224,dizziness
-0.14884459746060974,0.16848049085952832,0.22481189913676403,0.028385675800267608,0.01104691314173335,0.16848049085952832,dizziness
-0.1275803150501059,0.17781325095769684,0.21884763879107574,0.03161755221614488,0.011089378973996882,0.17781325095769684,dizziness
-0.08969054646464272,0.1730759318516951,0.19493504639099365,0.029955278186332607,0.011066590006405596,0.1730759318516951,dizziness
0.9759297474797843,0.03371283683507326,0.9765118675077247,0.0011365553674682722,7.916321139633585e-05,0.03371283683507326,vision_impairment
0.9633418705600866,0.03391099239340723,0.9639385431547555,0.0011499554051057229,4.1705212317065026e-05,0.03391099239340723,vision_impairment
0.9493811954452722,0.03183336083609757,0.9499147420306809,0.0010133628621211905,3.3254796184549656e-05,0.03183336083609757,vision_impairment
0.9374574259422417,0.031469100695131556,0.9379854635082645,0.0009903042985603292,2.1187072616545612e-05,0.031469100695131556,vision_impairment
0.9253432999542963,0.03382899273557259,0.9259614589818574,0.0011444007495034231,5.3278871820299154e-05,0.03382899273557259,vision_impairment
0.9112398465742875,0.03493683416656227,0.9119093377997142,0.0012205823815818727,7.163460911427365e-05,0.03493683416656227,vision_impairment
0.8972688529197167,0.03511684914845987,0.8979557826051235,0.0012331930941156866,9.558287754251201e-05,0.03511684914845987,vision_impairment
0.8840237523876869,0.034585069418699786,0.8847000179791469,0.0011961270266962832,6.905363913501887e-05,0.034585069418699786,vision_impairment
0.8725582408590106,0.0320838769243524,0.8731479020472236,0.0010293751584969921,5.566596720691705e-05,0.0320838769243524,vision_impairment
0.861046091234991,0.03349823906612487,0.8616974545927286,0.0011221320205312545,0.0001011386906156189,0.03349823906612487,vision_impairment
0.8488395535554537,0.03414391128781091,0.8495259821560796,0.0011658066780299015,9.025042119354509e-05,0.03414391128781091,vision_impairment
0.8364312671100919,0.03494062606848088,0.8371607443910943,0.0012208473500574058,5.362228053819658e-05,0.03494062606848088,vision_impairment
0.8243082068794594,0.03337080395177512,0.8249834122485237,0.0011136105563878099,6.049332356307287e-05,0.03337080395177512,vision_impairment
0.8106538451958226,0.03523586174121951,0.8114192644271019,0.0012415659526463366,9.022822821998075e-05,0.03523586174121951,vision_impairment
0.798055283717945,0.03725995951232583,0.7989246150000572,0.00138830458286016,0.00010672051260762041,0.03725995951232583,vision_impairment
0.7851230354035266,0.03609271147594277,0.7859522024544068,0.0013026838216856512,6.830110135066367e-05,0.03609271147594277,vision_impairment
0.7726370274314865,0.03367801002875309,0.7733706643761842,0.0011342083594967937,4.743156137029944e-05,0.03367801002875309,vision_impairment
0.22919570787927704,0.2716728652422013,0.3554389092645741,0.07380614570890726,0.0077952407247223075,0.2716728652422013,headache
0.23195346640131484,0.2712022952387971,0.3568656547195002,0.07355068494279164,0.08960196912539078,0.2712022952387971,headache
0.23229508858966974,0.2709536838620192,0.35689901510270594,0.07341589879839903,0.1076185244757327,0.2709536838620192,headache
0.2332672632392146,0.27055260573887147,0.3572286782597476,0.07319871247209322,0.013686009333673366,0.27055260573887147,headache
0.12165513717911679,0.081893277200628,0.14665088220917263,0.006706508850658897,0.00018817645305762003,0.081893277200628,headache
0.23511289583798142,0.2686118232214479,0.35697392812875267,0.07215231157435036,0.02228701344578226,0.2686118232214479,headache
0.23267900558757543,0.2697917755716215,0.3562683283808864,0.07278760216608816,0.1191977943480939,0.2697917755716215,headache
0.2328201751205345,0.2696835303229721,0.35627859951254126,0.07272920652746141,0.06928063068816502,0.2696835303229721,headache
0.21394033814426267,0.2677472104215983,0.34272297409690683,0.07168856868854764,0.004109089989990534,0.2677472104215983,headache
0.18046909791728674,0.23310803825235651,0.29480239619267234,0.05433935749786211,0.0017466722454495456,0.23310803825235651,headache
0.2305147347397994,0.270988514284512,0.3557693323015451,0.07343477487412715,0.05290489655157179,0.270988514284512,headache
0.23154680112060125,0.27038094895945,0.3559772165032419,0.07310585756021269,0.1274401017956047,0.27038094895945,headache
0.23353145746438783,0.26941070858767485,0.3565376158656394,0.07258212990171305,0.03464689225990135,0.26941070858767485,headache
0.15083481415151995,0.1669603632864555,0.22500423122436777,0.027875762908745196,0.00040135348261114014,0.1669603632864555,headache
0.2312665447678053,0.27167974988082744,0.3567829889781017,0.07380988649530895,0.007706962752669684,0.27167974988082744,headache
0.23451816844154955,0.2706576606818725,0.35812615181659474,0.07325556928578365,0.09012118662107407,0.2706576606818725,headache
0.23555991558499817,0.2701702843298935,0.35844170567235467,0.07299198253489549,0.10773242786834474,0.2701702843298935,headache
