time,headache
0.7707707707707707,0.16179535005212206
0.7807807807807807,0.11676171510833457
0.7907907907907907,0.09530567871630526
0.8008008008008007,0.11028779131964028
0.8108108108108109,0.1373040738503789
0.8208208208208209,0.0766187402421965
0.8308308308308309,0.08044334252405858
0.8408408408408409,0.09073119956206278
0.8508508508508509,0.036862516037040036
0.8608608608608609,0.10414235225252641
0.8708708708708709,0.04341613888146924
0.8808808808808809,0.10159177938797857
0.8908908908908909,0.1259586926840575
0.9009009009009009,0.08569370618068493
0.9109109109109109,0.15031347610560614
0.9209209209209209,0.05618497301744537
0.9309309309309309,0.135737820448955
0.9409409409409409,0.12025411169220762
0.950950950950951,0.04851900255067935
0.960960960960961,0.181323828971216
0.970970970970971,0.09808764143488102
0.980980980980981,0.07367547933533106
0.990990990990991,0.0577873841564795
1.001001001001001,0.09339945917020978
1.011011011011011,0.09617779382830122
1.021021021021021,0.10307936585618993
1.031031031031031,0.09106611531328121
1.0410410410410411,0.11899675930345281
1.0510510510510511,0.08837110502010262
1.0610610610610611,0.04195107648278588
1.0710710710710711,0.09551915513051076
1.0810810810810811,0.028975670398801667
1.0910910910910911,0.1106131189267417
1.1011011011011012,0.07062099309152095
1.1111111111111112,0.10490081064747402
1.1211211211211212,0.13942224944573814
1.1311311311311312,0.07153753914196001
1.1411411411411412,0.13183768775536353
1.1511511511511512,0.0869983129994154
1.1611611611611612,0.15259584406196758
1.1711711711711712,0.0890454216040536
1.1811811811811812,0.07478521043479927
1.1911911911911912,0.12061715351185866
1.2012012012012012,0.08692630811129093
1.2112112112112112,0.07475651457612975
1.2212212212212212,0.08566480447888628
1.2312312312312312,0.09866180403450997
1.2412412412412412,0.14026540393734563
1.2512512512512513,0.041977367636212695
1.2612612612612613,0.10069241976851262
1.2712712712712713,0.11874710783962131
1.2812812812812813,0.10580345724975389
1.2912912912912913,0.13929595508300602
1.3013013013013013,0.09776964010724429
1.3113113113113113,0.09446345673442166
1.3213213213213213,0.1177698864104003
1.3313313313313313,0.10297941444854049
1.3413413413413413,0.08828773785158588
1.3513513513513513,0.11548432118759139
1.3613613613613613,0.08042415120350066
1.3713713713713713,0.08166468543942021
1.3813813813813813,0.0841601793470316
1.3913913913913913,0.14059207480499222
1.4014014014014013,0.003369509320428607
1.4114114114114114,0.11186796504288828
1.4214214214214214,0.10102815442600667
1.4314314314314314,0.0495738862228564
1.4414414414414414,0.10929180337408007
1.4514514514514514,0.11427255975494596
1.4614614614614614,0.117689176940722
1.4714714714714714,0.020445158108651537
1.4814814814814814,0.14099168235563314
1.4914914914914914,0.07786789885945478
1.5015015015015014,0.12059703240259528
1.5115115115115114,0.12478155332590689
1.5215215215215214,0.0838675620133812
1.5315315315315314,0.14258487475977494
1.5415415415415414,0.1286495549879184
1.5515515515515514,0.10015934799264259
1.5615615615615615,0.22381202069689965
1.5715715715715715,0.19610028322113265
1.5815815815815815,0.22803507553859104
1.5915915915915915,0.27925368936241524
1.6016016016016015,0.34011921011012913
1.6116116116116117,0.37331100871234263
1.6216216216216217,0.43653063143838583
1.6316316316316317,0.4264353931649388
1.6416416416416417,0.49182466138819064
1.6516516516516517,0.5584993224773527
1.6616616616616617,0.6666631060574362
1.6716716716716717,0.6533826387895889
1.6816816816816818,0.7352141576629625
1.6916916916916918,0.7479449492700145
1.7017017017017018,0.774179649530757
1.7117117117117118,0.8204843440023531
1.7217217217217218,0.8588815931498768
1.7317317317317318,0.91453466471228
1.7417417417417418,0.9662296016144283
1.7517517517517518,0.9600988592060468
1.7617617617617618,1.004713610215805
1.7717717717717718,0.9552018488376416
1.7817817817817818,0.9818318443601842
1.7917917917917918,0.9776331370283129
1.8018018018018018,1.0087955507807884
1.8118118118118118,0.9835020080692227
1.8218218218218218,1.006038729077558
1.8318318318318318,0.9411712285045791
1.8418418418418419,0.9505993629750956
1.8518518518518519,0.9455970009174993
1.8618618618618619,0.8344662092922395
1.8718718718718719,0.9275831237306493
1.8818818818818819,0.8193915201793901
1.8918918918918919,0.7279382112435988
1.901901901901902,0.7515311111637886
1.911911911911912,0.7036607937923082
1.921921921921922,0.6543401835548268
1.931931931931932,0.639462220665475
1.941941941941942,0.5844025837898104
1.951951951951952,0.523032538231828
1.961961961961962,0.48012474317919795
1.971971971971972,0.4169578702140281
1.981981981981982,0.42829384651420715
1.991991991991992,0.2875762277995745
2.002002002002002,0.2955352156299938
2.012012012012012,0.25562061835639605
2.022022022022022,0.24375004429355762
2.032032032032032,0.16346414660831932
2.042042042042042,0.10999048530089123
2.052052052052052,0.14491904269823497
2.062062062062062,0.13120799095578656
2.0720720720720722,0.15485645686538946
2.0820820820820822,0.06443847851568572
2.0920920920920922,0.1346408130015016
2.1021021021021022,0.17102243092081365
2.1121121121121122,0.08866705337432569
2.1221221221221223,0.06127173341520328
2.1321321321321323,0.08779076900879887
2.1421421421421423,0.10042014902114142
2.1521521521521523,0.11691363625020744
2.1621621621621623,0.08225815810485859
2.1721721721721723,0.14665595602442028
2.1821821821821823,0.06656403054975815
2.1921921921921923,0.047823845434816006
2.2022022022022023,0.13320131272861951
2.2122122122122123,0.03176136906381402
2.2222222222222223,0.09387610693381852
2.2322322322322323,0.19353043387624147
2.2422422422422423,0.09963869341120206
2.2522522522522523,0.06637697047911252
2.2622622622622623,0.09827807608639619
2.2722722722722724,0.098475976341414
2.2822822822822824,0.1048194982105935
2.2922922922922924,0.1198678894647886
2.3023023023023024,0.06882666494896783
2.3123123123123124,0.15062644165710382
2.3223223223223224,0.10735342853117855
2.3323323323323324,0.12180382139205412
2.3423423423423424,0.08115551800733073
2.3523523523523524,0.138591464109866
2.3623623623623624,0.09228842773560807
2.3723723723723724,0.10832657540480596
2.3823823823823824,0.07200681768438673
2.3923923923923924,0.0700920512079362
2.4024024024024024,0.12064615919358648
2.4124124124124124,0.08669179509377843
2.4224224224224224,0.07438530737486869
2.4324324324324325,0.0807044997391891
2.4424424424424425,0.12096859215152264
2.4524524524524525,0.08112886416389167
2.4624624624624625,0.09647035205193508
2.4724724724724725,0.10045083250861292
2.4824824824824825,0.04247953341969104
2.4924924924924925,0.055866207838794466
2.5025025025025025,0.11008833667742687
2.5125125125125125,0.07788911916541909
2.5225225225225225,0.13170174733841256
2.5325325325325325,0.12900421312751634
2.5425425425425425,0.12157505999066312
2.5525525525525525,0.15459315361937792
2.5625625625625625,0.09750732016770451
2.5725725725725725,0.11946645777711518
2.5825825825825826,0.08246797070211907
2.5925925925925926,0.17357109738606172
2.6026026026026026,0.1595090095730806
2.6126126126126126,0.10035641303553376
2.6226226226226226,0.11159758689715576
2.6326326326326326,0.14077892798094419
2.6426426426426426,0.0955858148555768
2.6526526526526526,0.08030127787600887
2.6626626626626626,0.12621969253020648
2.6726726726726726,0.10235317738251011
2.6826826826826826,0.10548983348935782
2.6926926926926926,0.07497185970796104
2.7027027027027026,0.04846983554909812
2.7127127127127126,0.10708427229637303
2.7227227227227226,0.127148861244826
2.7327327327327327,0.09322579752771876
2.7427427427427427,0.143092885586766
2.7527527527527527,0.07888251023753368
2.7627627627627627,0.06835886635102241
2.7727727727727727,0.09798309078411607
2.7827827827827827,0.09752222273946129
2.7927927927927927,0.12309906194005668
2.8028028028028027,0.07675111527808046
2.8128128128128127,0.14104282710444693
2.8228228228228227,0.15900750887524762
2.8328328328328327,0.09882567919094976
2.8428428428428427,0.13749131260552955
2.8528528528528527,0.0683050878812422
2.8628628628628627,0.1322566462354575
2.8728728728728727,0.1314182922567839
2.8828828828828827,0.12590311840569637
2.8928928928928928,0.09953310733389119
2.9029029029029028,0.011372531762739072
2.9129129129129128,0.08074818569043613
2.9229229229229228,0.08122251946946195
2.932932932932933,0.07065235185818569
2.942942942942943,0.10366729013641199
2.952952952952953,0.08743109663436296
2.962962962962963,0.07526163970704935
2.972972972972973,0.0682359955525654
2.982982982982983,0.07853461043544314
2.992992992992993,0.13364497635549785
3.003003003003003,0.08016924836117519
3.013013013013013,0.08455183880700183
3.023023023023023,0.08629907154930261
3.033033033033033,0.11016980541428259
3.043043043043043,0.11368748465585599
3.053053053053053,0.008660303822705134
3.063063063063063,0.13064905641482824
3.073073073073073,0.14309104102731263
3.083083083083083,0.06849440387914993
3.093093093093093,0.07083105265795496
3.103103103103103,0.08649239836665186
3.113113113113113,0.07731987941630186
3.123123123123123,0.1067178062183982
3.133133133133133,0.04160424140923408
3.143143143143143,0.06646217175889782
3.153153153153153,0.14617591600524724
3.163163163163163,0.07215340097955947
3.173173173173173,0.13730284834308776
3.183183183183183,0.11066014586770412
3.193193193193193,0.04572196856235226
3.203203203203203,0.1190598758564862
3.2132132132132134,0.09646998093421441
3.2232232232232234,0.08633598831250779
3.2332332332332334,0.10734871279516012
3.2432432432432434,0.11423900456700377
3.2532532532532534,0.12122775465923859
3.2632632632632634,0.13534758542644007
3.2732732732732734,0.1122440773833507
3.2832832832832834,0.058730977336409154
3.2932932932932935,0.08579063627046428
3.3033033033033035,0.18829145005805864
3.3133133133133135,0.12173473181145184
3.3233233233233235,0.1710786190243449
3.3333333333333335,0.14186302246597557
3.3433433433433435,0.10725406214667246
3.3533533533533535,0.10904221209343352
3.3633633633633635,0.09890259880369463
3.3733733733733735,0.04786586152460502
3.3833833833833835,0.10054141757404673
3.3933933933933935,0.1363202365762659
3.4034034034034035,0.0820108001553639
3.4134134134134135,0.11235858997185429
3.4234234234234235,0.12554773137679592
3.4334334334334335,0.07270958682062574
3.4434434434434436,0.08646091406969007
3.4534534534534536,0.06946265528568524
3.4634634634634636,0.07533503179931779
3.4734734734734736,0.06137184149040816
3.4834834834834836,0.07298654615865921
3.4934934934934936,0.14258367042393516
3.5035035035035036,0.07253568912729123
3.5135135135135136,0.1037937765718207
3.5235235235235236,0.08491393738987132
3.5335335335335336,0.13536597811110818
3.5435435435435436,0.1393348688981085
3.5535535535535536,0.1259220994641684
3.5635635635635636,0.10918403659308265
3.5735735735735736,0.09306821389477306
3.5835835835835836,0.06424375887426251
3.5935935935935936,0.15830586643366593
3.6036036036036037,0.07720980946742341
3.6136136136136137,0.11990939041098525
3.6236236236236237,0.13178696717870192
3.6336336336336337,0.08334158509284012
3.6436436436436437,0.13114037581947888
3.6536536536536537,0.12292639610016566
3.6636636636636637,0.15183891506145297
3.6736736736736737,0.08591960600719867
3.6836836836836837,0.06142407948160856
3.6936936936936937,0.08483530733666467
3.7037037037037037,0.10626560627602996
3.7137137137137137,0.1017463818125517
3.7237237237237237,0.08819686311176349
3.7337337337337337,0.04272407623068272
3.7437437437437437,0.1141144898838732
3.7537537537537538,0.159170334372466
3.7637637637637638,0.11392753714369011
3.7737737737737738,0.11827406557160541
3.7837837837837838,0.11717335918465306
3.793793793793794,0.111911400096472
3.803803803803804,0.12794997900604285
3.813813813813814,0.11186121043556999
3.823823823823824,0.09061968491040173
3.833833833833834,0.07612033269973739
3.843843843843844,0.09508013024701806
3.853853853853854,0.11959235947547997
3.863863863863864,0.11328858735553923
3.873873873873874,0.14964451270923207
3.883883883883884,0.17547516738379984
3.893893893893894,0.21377514586917176
3.903903903903904,0.2578354811767892
3.913913913913914,0.2560101019750984
3.923923923923924,0.2521123684490871
3.933933933933934,0.3215989854457318
3.943943943943944,0.3763509980592037
3.953953953953954,0.365015561011858
3.963963963963964,0.508280009763873
3.973973973973974,0.5183675898764266
3.983983983983984,0.5734198196844073
3.993993993993994,0.650692281153463
4.004004004004004,0.6378927300377312
4.014014014014014,0.7198787476796344
4.024024024024024,0.7434923705134269
4.034034034034034,0.7831668026434064
4.044044044044044,0.804720305091655
4.054054054054054,0.9139022809213391
4.064064064064064,0.8851602913411907
4.074074074074074,0.9459751909940027
4.084084084084084,0.8930582121512991
4.094094094094094,1.0045009357442458
4.104104104104104,1.015711875645244
4.114114114114114,0.9971937829335242
4.124124124124124,0.9925539390704051
4.134134134134134,1.0113622132229498
4.1441441441441444,1.0629344794510138
4.1541541541541545,0.9312484399994276
4.1641641641641645,0.9925621014807762
4.1741741741741745,0.92195991471084
4.1841841841841845,0.9243937116981398
4.1941941941941945,0.888988888971098
4.2042042042042045,0.8510846367768106
4.2142142142142145,0.8275721228542046
4.2242242242242245,0.7546642742955503
4.2342342342342345,0.777663707290324
4.2442442442442445,0.6488331844171555
4.2542542542542545,0.6729899503268518
4.2642642642642645,0.5999304117016379
4.2742742742742745,0.5268514878327751
4.2842842842842845,0.5201677536190735
4.2942942942942945,0.4199115415596042
4.3043043043043046,0.42128003834875977
4.314314314314315,0.33234281380265907
4.324324324324325,0.34579027087984243
4.334334334334335,0.26361494539460567
4.344344344344345,0.24014005890985338
4.354354354354355,0.2281701137499147
4.364364364364365,0.16560349957579923
4.374374374374375,0.16056174338273824
4.384384384384385,0.09479943717794356
4.394394394394395,0.1416973442971131
4.404404404404405,0.16311588874848315
4.414414414414415,0.18631560594273716
4.424424424424425,0.10273504439999318
4.434434434434435,0.1236461242239156
4.444444444444445,0.046581229812775335
4.454454454454455,0.14508202978916765
4.464464464464465,0.12328685514172319
4.474474474474475,0.08548199665146301
4.484484484484485,0.13711542400867027
4.494494494494495,0.09236571770063975
4.504504504504505,0.08625924450956331
4.514514514514515,0.11426004776282475
4.524524524524525,0.06809936500509045
4.534534534534535,0.13064874293199846
4.544544544544545,0.06832030564219471
4.554554554554555,0.06849835630530442
4.564564564564565,0.07270930634774997
4.574574574574575,0.12278500112548367
4.584584584584585,0.08149673915440878
4.594594594594595,0.05956012646898494
4.604604604604605,0.08182960000192607
4.614614614614615,0.0990387288795854
4.624624624624625,0.06457082549006844
4.634634634634635,0.0654495667289697
4.644644644644645,0.16333889002298752
4.654654654654655,0.07418303788558339
4.664664664664665,0.0903087289368098
4.674674674674675,0.08898288997602143
4.684684684684685,0.08735929576688675
4.694694694694695,0.11864040219907307
4.704704704704705,0.12844428851416148
4.714714714714715,0.09082136705405225
4.724724724724725,0.06290565140222953
4.734734734734735,0.1382332068354671
4.744744744744745,0.09713976726409952
4.754754754754755,0.15190965444571505
4.764764764764765,0.03263242307304512
4.774774774774775,0.10586209663849962
4.784784784784785,0.15755819001628624
4.794794794794795,0.08940207593685526
4.804804804804805,0.09323519729996092
4.814814814814815,0.10886535074771017
4.824824824824825,0.08323612543345128
4.834834834834835,0.09063784203841802
4.844844844844845,0.08986554717425792
4.854854854854855,0.08117737796720881
4.864864864864865,0.1368656965060168
4.874874874874875,0.11383234096889305
4.884884884884885,0.10751884696309906
4.894894894894895,0.12425713020670351
4.904904904904905,0.092069325003896
4.914914914914915,0.07677388544941299
4.924924924924925,0.08192127086156328
4.934934934934935,0.10005349123313827
4.944944944944945,0.06822364874881295
4.954954954954955,0.08499216950239974
4.964964964964965,0.08451650074385697
4.974974974974975,0.16373668689487042
4.984984984984985,0.016785551801982504
4.994994994994995,0.09461140835783101
5.005005005005005,0.15177081378444313
5.015015015015015,0.10365533392397362
5.025025025025025,0.12260252420263279
5.035035035035035,0.10299478945299305
5.045045045045045,0.0799799985635056
5.055055055055055,0.032742521964732624
5.065065065065065,0.10616367061108908
5.075075075075075,0.07673180186192827
5.085085085085085,0.07598993781504089
5.095095095095095,0.08503038232062665
5.105105105105105,0.1523458421987048
5.115115115115115,0.1721451262676192
5.125125125125125,0.10651623812585204
5.135135135135135,0.08605698328264817
5.145145145145145,0.0646832074764637
5.155155155155155,0.11405620484638208
5.165165165165165,0.15348716800195433
5.175175175175175,0.0925797883892453
5.185185185185185,0.028630118777403277
5.195195195195195,0.12010149015446572
5.205205205205205,0.1295619913435015
5.215215215215215,0.052424630788424575
5.225225225225225,0.10529452550988859
5.235235235235235,0.11353678048408297
5.245245245245245,0.09780678093973184
5.255255255255255,0.0762768724274394
5.265265265265265,0.13047811670690668
5.275275275275275,0.08789860762093953
5.285285285285285,0.05544441511900204
5.295295295295295,0.03851576542990958
5.305305305305305,0.13782548559997929
5.315315315315315,0.11849991929413356
5.325325325325325,0.10263920641387507
5.335335335335335,0.0867917608944759
5.345345345345345,0.08413004757390619
5.355355355355355,0.06772790054675167
5.365365365365365,0.08705633066320347
5.375375375375375,0.03639738354639478
5.385385385385385,0.07791809039594458
5.395395395395395,0.09067187450946719
5.405405405405405,0.11829640141571257
5.415415415415415,0.0988022060987991
5.425425425425425,0.12384769341626678
5.435435435435435,0.1404740531534029
5.445445445445445,0.13174510281472307
5.455455455455455,0.1141152954213567
5.465465465465465,0.10035588037542353
5.475475475475475,0.07057635974759323
5.485485485485485,0.1221983215413795
5.495495495495495,0.1503924214666459
5.505505505505505,0.11026318118951255
5.515515515515515,0.1575177744527837
5.525525525525525,0.054232848758167494
5.535535535535535,0.06537509845661377
5.545545545545545,0.1256560452324479
5.555555555555555,0.10792870630459754
5.565565565565565,0.13941346529715423
5.575575575575575,0.09953585077819782
5.585585585585585,0.07396073732415005
5.595595595595595,0.09359220273384873
5.605605605605605,0.05401948087228799
5.615615615615615,0.06614227980708898
5.625625625625625,0.1291733199375403
5.635635635635635,0.12618362243408832
5.645645645645645,0.11089012854418231
5.655655655655655,0.04836767437118592
5.665665665665665,0.08924789273461335
5.675675675675675,0.06325000334019848
5.685685685685685,0.13529599761363298
5.6956956956956954,0.08248833599312197
5.7057057057057055,0.06742756867655353
5.7157157157157155,0.10089388495364274
5.7257257257257255,0.08079536629496165
5.7357357357357355,0.1445123173061112
5.7457457457457455,0.07795567307397427
5.7557557557557555,0.05802315222326107
5.7657657657657655,0.035412594527274535
5.7757757757757755,0.09907640492759755
5.7857857857857855,0.08314209658426222
5.7957957957957955,0.0571328618046482
5.8058058058058055,0.13567679383767356
5.8158158158158155,0.12001735442287725
5.8258258258258255,0.09915346363188311
5.8358358358358355,0.140929787325126
5.8458458458458455,0.1198760810019584
5.8558558558558556,0.07531432295444704
5.865865865865866,0.06882339508027702
5.875875875875876,0.12453944633361584
5.885885885885886,0.11189100869402054
5.895895895895896,0.10509243303911986
5.905905905905906,0.07460506591393279
5.915915915915916,0.11823842701017262
5.925925925925926,0.07733503350598153
5.935935935935936,0.09694040036218966
5.945945945945946,0.1434083243916094
5.955955955955956,0.08017497292569563
5.965965965965966,0.052810322287814175
5.975975975975976,0.06842358424389669
5.985985985985986,0.1298289648006287
5.995995995995996,0.1076419341214063
6.006006006006006,0.0961336786393374
6.016016016016016,0.08472718584065292
6.026026026026026,0.1145607972265957
6.036036036036036,0.07452685447029331
6.046046046046046,0.10916996705927788
6.056056056056056,0.0780623629356113
6.066066066066066,0.07307021844174838
6.076076076076076,0.08087537695524966
6.086086086086086,0.08873777660548116
6.096096096096096,0.09853510492198891
6.106106106106106,0.10706367385333343
6.116116116116116,-0.010650958742853309
6.126126126126126,0.07577048326759706
6.136136136136136,0.08825290067931883
6.146146146146146,0.1451518611582499
6.156156156156156,0.06759992174853605
6.166166166166166,0.10488389854299739
6.176176176176176,0.14740024919751343
6.186186186186186,0.07077941868354182
6.196196196196196,0.13459033296516051
6.206206206206206,0.11614619719725355
6.216216216216216,0.14716165110411028
6.226226226226226,0.16468643791246687
6.236236236236236,0.19739591285914326
6.246246246246246,0.33532724385792745
6.256256256256256,0.3166793415656669
6.266266266266266,0.36500424420389377
6.276276276276276,0.3897889256421006
6.286286286286286,0.371900920045112
6.296296296296296,0.47846881327049773
6.306306306306306,0.546284140936333
6.316316316316316,0.5363772504258254
6.326326326326326,0.6386862872925088
6.336336336336336,0.677927101237624
6.346346346346346,0.7582186910975237
6.356356356356356,0.7342548038310764
6.366366366366366,0.7557610791856122
6.376376376376376,0.81703723344461
6.386386386386386,0.9070013143056519
6.396396396396396,0.841573116118199
6.406406406406406,0.8629399921242007
6.416416416416417,0.9519902921434056
6.426426426426427,0.9558236010703276
6.436436436436437,0.9843773777618027
6.446446446446447,1.022630112761681
6.456456456456457,0.9827851326709773
6.466466466466467,0.9431720381266242
6.476476476476477,1.0556052063406034
6.486486486486487,0.9542286923433689
6.496496496496497,0.9373301661931894
6.506506506506507,0.9824200341871351
6.516516516516517,0.9134565899558862
6.526526526526527,0.8945235969824135
6.536536536536537,0.8784178882325527
6.546546546546547,0.8603935698190863
6.556556556556557,0.7786855878584309
6.566566566566567,0.792386854383914
6.576576576576577,0.6385834942910694
6.586586586586587,0.6795906320505939
6.596596596596597,0.5845406605371453
6.606606606606607,0.6031473741452384
6.616616616616617,0.5183575868660291
6.626626626626627,0.4464329142005165
6.636636636636637,0.43997385648781967
6.646646646646647,0.40182477145322326
6.656656656656657,0.3512089320360666
6.666666666666667,0.2604547782145251
6.676676676676677,0.23914936571207013
6.686686686686687,0.21922944699797678
6.696696696696697,0.18754197335156447
6.706706706706707,0.18479302763593775
6.716716716716717,0.07976731524009092
6.726726726726727,0.13280088782583355
6.736736736736737,0.1014690339488608
6.746746746746747,0.07739432141391973
6.756756756756757,0.07772539666691201
6.766766766766767,0.0935638700644611
6.776776776776777,-0.00803255313378555
6.786786786786787,0.07896131287625352
6.796796796796797,0.07372555526061121
6.806806806806807,0.11598349627967873
6.816816816816817,0.0758341995246844
6.826826826826827,0.09354658599488531
6.836836836836837,0.14626829882983905
6.846846846846847,0.12983054559446272
6.856856856856857,0.12706814199830357
6.866866866866867,0.08500382708767446
6.876876876876877,0.11629096837868957
6.886886886886887,0.0929830659863922
6.896896896896897,0.09411720367969187
6.906906906906907,0.1122905603123965
6.916916916916917,0.08209019234737204
6.926926926926927,0.1447900931332961
6.936936936936937,0.0951960958120619
6.946946946946947,0.11855081698778995
6.956956956956957,0.14366801437771895
6.966966966966967,0.13094961323725526
6.976976976976977,0.05773242691928427
6.986986986986987,0.11334687685029653
6.996996996996997,0.12552158183381942
7.007007007007007,0.12675589066482246
7.017017017017017,0.06660115497656108
7.027027027027027,0.0802889428894803
7.037037037037037,0.12983674707224865
7.047047047047047,0.07714718887952063
7.057057057057057,0.09100911830007058
7.067067067067067,0.14727627428505907
7.077077077077077,0.0985660224884563
7.087087087087087,0.07819677586498472
7.097097097097097,0.07367147929411286
7.107107107107107,0.10998157988755564
7.117117117117117,0.06000555974568375
7.127127127127127,0.09257992108310746
7.137137137137137,0.10999691604970066
7.147147147147147,0.13897449461643002
7.157157157157157,0.12002644241109987
7.167167167167167,0.07857804646053464
7.177177177177177,0.13535257952691163
7.187187187187187,0.09101454887357568
7.197197197197197,0.06292890933851775
7.207207207207207,0.09483875922203583
7.217217217217217,0.14314507603437104
7.227227227227227,0.10495720150194776
7.237237237237237,0.1003756559298936
7.247247247247247,0.1491163493410856
7.257257257257257,0.05705935458836719
7.267267267267267,0.061432026578416836
7.277277277277277,0.05152460587099504
7.287287287287287,0.11117944559440165
7.297297297297297,0.10499479381345374
7.307307307307307,0.1462820910183933
7.317317317317317,0.10730425231410311
7.327327327327327,0.08787528521562092
7.337337337337337,0.10005384618634322
7.347347347347347,0.10353122255382875
7.357357357357357,0.049847161800155
7.367367367367367,0.1813099493300468
7.377377377377377,0.11559613054305735
7.387387387387387,0.10630024924067767
7.397397397397397,0.11845491952835742
7.407407407407407,0.12128232941759816
7.4174174174174174,0.09578339543492706
7.4274274274274275,0.08106276591277899
7.4374374374374375,0.11798352058965113
7.4474474474474475,0.11157132521594358
7.4574574574574575,0.07570329702731776
7.4674674674674675,0.14257106834101793
7.4774774774774775,0.10880056108968951
7.4874874874874875,0.12189458086802893
7.4974974974974975,0.14175762663039757
7.5075075075075075,0.10065666463494505
7.5175175175175175,0.10950856020952346
7.5275275275275275,0.1243008171551835
7.5375375375375375,0.07825416748599844
7.5475475475475475,0.10162154988538004
7.5575575575575575,0.10376645759953447
7.5675675675675675,0.07131824344949818
7.5775775775775776,0.16952910366021634
7.587587587587588,0.05778119669522793
7.597597597597598,0.061056882889385274
7.607607607607608,0.13942679727110738
7.617617617617618,0.12139798752389627
7.627627627627628,0.06922105547557666
7.637637637637638,0.11821867045305079
7.647647647647648,0.1440355133499193
7.657657657657658,0.09909210827209043
7.667667667667668,0.17796468700223747
7.677677677677678,0.048278145673958946
7.687687687687688,0.12081470361577307
7.697697697697698,0.1349958500866301
7.707707707707708,0.1267403170481574
7.717717717717718,0.09386932820063056
7.727727727727728,0.09128675553966553
7.737737737737738,0.11332435513261772
7.747747747747748,0.1244726345995621
7.757757757757758,0.1180742030884709
7.767767767767768,0.1312017367238017
7.777777777777778,0.06943390128799795
7.787787787787788,0.09316687062629096
7.797797797797798,0.07179952203628738
7.807807807807808,0.08841661671741576
7.817817817817818,0.13045662675442915
7.827827827827828,0.10323951762175687
7.837837837837838,0.17820577489449307
7.847847847847848,0.10580219101569152
7.857857857857858,0.10179075641739209
7.867867867867868,0.10318548758320649
7.877877877877878,0.08086573921420193
7.887887887887888,0.0982649016286722
7.897897897897898,0.13383364081334936
7.907907907907908,0.10341912004383318
7.917917917917918,0.07619620810349587
7.927927927927928,0.07224746138564095
7.937937937937938,0.0864939432500247
7.947947947947948,0.10221590303232642
7.957957957957958,0.13580759606428786
7.967967967967968,0.059785340759006905
7.977977977977978,0.09040521166333731
7.987987987987988,0.10432930058305237
7.997997997997998,0.04498882697111695
8.008008008008009,0.07499205151100782
8.018018018018019,0.07960334380791442
8.028028028028029,0.07612088878448506
