time,leg_weakness
1.2212212212212212,-0.6412947868670684
1.2312312312312312,-0.5947285002682596
1.2412412412412412,-0.5428727956793122
1.2512512512512513,-0.48618886925380156
1.2612612612612613,-0.42518085856046717
1.2712712712712713,-0.3603913588661571
1.2812812812812813,-0.29239659738227797
1.2912912912912913,-0.2218013083942513
1.3013013013013013,-0.1492333548536965
1.3113113113113113,-0.07533814426806168
1.3213213213213213,-0.0007728885518233294
1.3313313313313313,0.0737992411087586
1.3413413413413413,0.14771501239168766
1.3513513513513513,0.2203170305190092
1.3613613613613613,0.2909595850184129
1.3713713713713713,0.3590143925665533
1.3813813813813813,0.4238761848381365
1.3913913913913913,0.4849680916633996
1.4014014014014013,0.5417467716170219
1.4114114114114114,0.5937072444078851
1.4214214214214214,0.6403873820911655
1.4314314314314314,0.681372019158683
1.4414414414414414,0.7162966449530075
1.4514514514514514,0.7448506455656227
1.4614614614614614,0.766780066386209
1.4714714714714714,0.781889870733409
1.4814814814814814,0.7900456744791606
1.4914914914914914,0.7911749412391527
1.5015015015015014,0.7852676274995571
1.5115115115115114,0.772376271942401
1.5215215215215214,0.7526155281751206
1.5315315315315314,0.7261611450201353
1.5415415415415414,0.6932484034335697
1.5515515515515514,0.6541700239549217
1.5615615615615615,0.6092735632984664
1.5715715715715715,0.558958323240701
1.5815815815815815,0.5036717992956603
1.5915915915915915,0.4439057007630268
1.6016016016016015,0.3801915775460506
1.6116116116116117,0.3130960926336725
1.6216216216216217,0.24321598229259644
1.6316316316316317,0.17117274879255429
1.6416416416416417,0.0976071328667911
1.6516516516516517,0.023173415068796624
1.6616616616616617,-0.05146640329189443
1.6716716716716717,-0.1256484878810642
1.6816816816816818,-0.19871307537377278
1.6916916916916918,-0.2700103412814506
1.7017017017017018,-0.3389061793845881
1.7117117117117118,-0.4047878413697186
1.7217217217217218,-0.4670693865126865
1.7317317317317318,-0.5251968929395876
1.7417417417417418,-0.5786533841173039
1.7517517517517518,-0.6269634267582095
1.7617617617617618,-0.6696973592460667
1.7717717717717718,-0.7064751129761445
1.7817817817817818,-0.7369695926232176
1.7917917917917918,-0.7609095852738748
1.8018018018018018,-0.7780821725498102
1.8118118118118118,-0.7883346242690441
1.8218218218218218,-0.7915757568031769
1.8318318318318318,-0.7877767440496654
1.8418418418418419,-0.776971373806461
1.8518518518518519,-0.7592557472688628
1.8618618618618619,-0.7347874243212096
1.8718718718718719,-0.7037840222250401
1.8818818818818819,-0.6665212801667716
1.8918918918918919,-0.6233306068784805
1.901901901901902,-0.5745961331428622
1.911911911911912,-0.5207512953968788
1.921921921921922,-0.4622749808190012
1.931931931931932,-0.3996872681849804
1.941941941941942,-0.33354480237230477
1.951951951951952,-0.2644358436517071
1.961961961961962,-0.19297503579655872
1.971971971971972,-0.11979793954169354
1.981981981981982,-0.045555380010214266
1.991991991991992,0.029092341618700904
2.002002002002002,0.10348132072045935
2.012012012012012,0.17694995388416918
2.022022022022022,0.24884482310516368
2.032032032032032,0.31852650717782083
2.042042042042042,0.3853752686031825
2.052052052052052,0.44879656543287694
2.062062062062062,0.5082263390279517
2.0720720720720722,0.5631360307041257
2.0820820820820822,0.613037282646274
2.0920920920920922,0.6574862812829365
2.1021021021021022,0.696087704491623
2.1121121121121122,0.7284982375290942
2.1221221221221223,0.7544296264165342
2.1321321321321323,0.7736512416232779
2.1421421421421423,0.7859921292481267
2.1521521521521523,0.7913425314553835
2.1621621621621623,0.7896548626430862
2.1721721721721723,0.7809441326615658
2.1821821821821823,0.7652878133182963
2.1921921921921923,0.7428251493563094
2.2022022022022023,0.7137559200342303
2.2122122122122123,0.678338662322232
2.2222222222222223,0.6368883715165213
2.2322322322322323,0.589773699722697
2.2422422422422423,0.5374136771242349
2.2522522522522523,0.4802739851965814
2.2622622622622623,0.4188628150123003
2.2722722722722724,0.35372634747279524
2.2822822822822824,0.28544389566472755
2.2922922922922924,0.21462275254420143
2.3023023023023024,0.14189278977254363
2.3123123123123124,0.06790085574079802
2.3223223223223224,-0.006694977394052268
2.3323323323323324,-0.08123126649518406
2.3423423423423424,-0.15504509800067767
2.3523523523523524,-0.22747998376828002
2.3623623623623624,-0.2978916997735524
2.3723723723723724,-0.3656540157329455
2.3823823823823824,-0.43016426469351227
2.3923923923923924,-0.49084870305418715
2.4024024024024024,-0.5471676133475201
2.4124124124124124,-0.5986201043985319
2.4224224224224224,-0.6447485661688965
2.4324324324324325,-0.6851427396657535
2.4424424424424425,-0.7194433657180793
2.4524524524524525,-0.7473453801689793
2.4624624624624625,-0.768600627066401
2.4724724724724725,-0.7830200657215709
2.4824824824824825,-0.7904754520059556
2.4924924924924925,-0.7909004789335643
2.5025025025025025,-0.7842913663844326
2.5125125125125125,-0.7707068947243916
2.5225225225225225,-0.7502678820221116
2.5325325325325325,-0.7231561095129616
2.5425425425425425,-0.6896127048664408
2.5525525525525525,-0.64993599763613
2.5625625625625625,-0.6044788659654519
2.5725725725725725,-0.5536455981471813
2.5825825825825826,-0.497888296949513
2.5925925925925926,-0.43770285868799585
2.6026026026026026,-0.3736245628048358
2.6126126126126126,-0.30622331118108864
2.6226226226226226,-0.23609855952256917
2.6326326326326326,-0.16387398589886296
2.6426426426426426,-0.09019194385261364
2.6526526526526526,-0.01570774941218061
2.6626626626626626,0.05891614718190666
2.6726726726726726,0.13301605320100943
2.6826826826826826,0.20593293620295203
2.6926926926926926,0.2770182853587406
2.7027027027027026,0.3456398792017922
2.7127127127127126,0.41118740850222324
2.7227227227227226,0.4730779042573162
2.7327327327327327,0.5307609225224512
2.7427427427427427,0.5837234399695074
2.7527527527527527,0.6314944166324105
2.7627627627627627,0.6736489852595458
2.7727727727727727,0.7098122300135816
2.7827827827827827,0.7396625209115987
2.7927927927927927,0.7629343743495374
2.8028028028028027,0.779420814269949
2.8128128128128127,0.7889752129731877
2.8228228228228227,0.7915125952001847
2.8328328328328327,0.7870103938885015
2.8428428428428427,0.7755086508800921
2.8528528528528527,0.7571096607957102
2.8628628628628627,0.7319770612432885
2.8728728728728727,0.7003343774518201
2.8828828828828827,0.6624630342745407
2.8928928928928928,0.6186998532423182
2.9029029029029028,0.5694340569280667
2.9129129129129128,0.5151038072648437
2.9229229229229228,0.45619230860530413
2.932932932932933,0.3932235101812293
2.942942942942943,0.3267574461847832
2.952952952952953,0.2573852549160076
2.962962962962963,0.18572392129549548
2.972972972972973,0.11241078950143385
2.982982982982983,0.03809789453475714
2.992992992992993,-0.03655383687350194
3.003003003003003,-0.11088046443642925
3.013013013013013,-0.1842209392875192
3.023023023023023,-0.2559229832411696
3.033033033033033,-0.32534889004814727
3.043043043043043,-0.3918811970506524
3.053053053053053,-0.45492817679417663
3.063063063063063,-0.5139290997546978
3.073073073073073,-0.5683592213753278
3.083083083083083,-0.6177344490585626
3.093093093093093,-0.6616156476066453
3.103103103103103,-0.6996125448181877
3.113113113113113,-0.7313872025052782
3.123123123123123,-0.7566570220604443
3.133133133133133,-0.7751972578424335
3.143143143143143,-0.7868430160271872
3.153153153153153,-0.7914907211465323
3.163163163163163,-0.7890990372714519
3.173173173173173,-0.7796892356470773
3.183183183183183,-0.7633450055097123
3.193193193193193,-0.7402117097684557
3.203203203203203,-0.7104950921712714
3.2132132132132134,-0.6744594474537441
3.2232232232232234,-0.6324252707449466
3.2332332332332334,-0.5847664071361803
3.2432432432432434,-0.5319067267639026
3.2532532532532534,-0.47431635497806196
3.2632632632632634,-0.4125074911241481
3.2732732732732734,-0.34702985312601037
3.2832832832832834,-0.27846578838455777
3.2932932932932935,-0.20742509447525004
3.3033033033033035,-0.13453959570821294
3.3133133133133135,-0.06045752378619466
3.3233233233233235,0.014162247462171075
3.3333333333333335,0.08865606199840112
3.3433433433433435,0.1623613840224076
3.3533533533533535,0.23462269045750922
3.3633633633633635,0.304797301065455
3.3733733733733735,0.37226109433931676
3.3833833833833835,0.43641405833807734
3.3933933933933935,0.49668562709466757
3.4034034034034035,0.5525397551363593
3.4134134134134135,0.6034796849854833
3.4234234234234235,0.6490523652391991
3.4334334334334335,0.688852479934531
3.4434434434434436,0.7225260533622516
3.4534534534534536,0.7497735982689375
3.4634634634634636,0.770352779447593
3.4734734734734736,0.7840805690273527
3.4834834834834836,0.7908348742934127
3.4934934934934936,0.7905556235596695
3.5035035035035036,0.7832453004364663
3.5135135135135136,0.76896892174177
3.5235235235235236,0.7478534592522291
3.5335335335335336,0.7200867104369579
3.5435435435435436,0.6859156282175793
3.5535535535535536,0.6456441246093221
3.5635635635635636,0.5996303677772914
3.5735735735735736,0.5482835965473948
3.5835835835835836,0.4920604807031585
3.5935935935935936,0.43146105943940183
3.6036036036036037,0.3670242940954299
3.6136136136136137,0.29932327472103365
3.6236236236236237,0.22896012310736813
3.6336336336336337,0.15656063761422861
3.6436436436436437,0.08276872742179552
3.6536536536536537,0.008240685707760785
3.6636636636636637,-0.06636064731687595
3.6736736736736737,-0.14037177960017147
3.6836836836836837,-0.2131344682390256
3.6936936936936937,-0.2840015737838963
3.7037037037037037,-0.3523428157911655
3.7137137137137137,-0.41755037843431503
3.7237237237237237,-0.4790443163184692
3.7337337337337337,-0.5362777124198306
3.7437437437437437,-0.5887415422762561
3.7537537537537538,-0.6359692011675221
3.7637637637637638,-0.6775406540213886
3.7737737737737738,-0.7130861711368266
3.7837837837837838,-0.7422896164994761
3.793793793793794,-0.7648912594436525
3.803803803803804,-0.7806900846544021
3.813813813813814,-0.7895455799648179
3.823823823823824,-0.791378986048274
3.833833833833834,-0.78617399689099
3.843843843843844,-0.7739769048150509
3.853853853853854,-0.7548961887620638
3.863863863863864,-0.7291015494992028
3.873873873873874,-0.6968224003283462
3.883883883883884,-0.6583458267216897
3.893893893893894,-0.6140140330305356
3.903903903903904,-0.5642212989757676
3.913913913913914,-0.5094104729885003
3.923923923923924,-0.4500690335886054
3.933933933933934,-0.38672475383046934
3.943943943943944,-0.31994100737581566
3.953953953953954,-0.25031175794050775
3.963963963963964,-0.17845627667840938
3.973973973973974,-0.10501363448507928
3.983983983983984,-0.030637018205756573
3.993993993993994,0.044012078701603854
4.004004004004004,0.11826973938089952
4.014014014014014,0.19147552834581105
4.024024024024024,0.26297836528496665
4.034034034034034,0.33214231566374275
4.044044044044044,0.39835224662195057
4.054054054054054,0.46101929786488277
4.064064064064064,0.5195861188904562
4.074074074074074,0.5735318259733728
4.084084084084084,0.6223766348197766
4.094094094094094,0.6656861276902855
4.104104104104104,0.7030751170402745
4.114114114114114,0.7342110713149108
4.124124124124124,0.7588170724303833
4.134134134134134,0.7766742786380496
4.1441441441441444,0.78762387086715
4.1541541541541545,0.7915684652356341
4.1641641641641645,0.7884729791664826
4.1741741741741745,0.7783649434064057
4.1841841841841845,0.7613342571718877
4.1941941941941945,0.7375323886002574
4.2042042042042045,0.7071710276168595
4.2142142142142145,0.6705202031994879
4.2242242242242245,0.6279058817848211
4.2342342342342345,0.5797070681762742
4.2442442442442445,0.5263524347372734
4.2542542542542545,0.4683165088493676
4.2642642642642645,0.40611545254334813
4.2742742742742745,0.34030247183857554
4.2842842842842845,0.27146289661912565
4.2942942942942945,0.20020897480558908
4.3043043043043046,0.12717442712218216
4.314314314314315,0.053008810888332245
4.324324324324325,-0.021628257037876034
4.334334334334335,-0.09607296678414753
4.344344344344345,-0.16966321928035488
4.354354354354355,-0.24174451485937296
4.364364364364365,-0.311675774270065
4.374374374374375,-0.37883504033123594
4.384384384384385,-0.44262500951707384
4.394394394394395,-0.5024783442770088
4.404404404404405,-0.5578627188430452
4.414414414414415,-0.6082855536480947
4.424424424424425,-0.6532983962480354
4.434434434434435,-0.6925009097844028
4.444444444444445,-0.7255444335149236
4.454454454454455,-0.752135083745104
4.464464464464465,-0.7720363675817427
4.474474474474475,-0.7850712862620377
4.484484484484485,-0.7911239093516182
4.494494494494495,-0.7901404058108714
4.504504504504505,-0.7821295227593972
4.514514514514515,-0.7671625076805613
4.524524524524525,-0.7453724747580287
4.534534534534535,-0.7169532209799959
4.544544544544545,-0.6821575025404804
4.554554554554555,-0.641294786867069
4.564564564564565,-0.5947285002682583
4.574574574574575,-0.542872795679314
4.584584584584585,-0.48618886925380106
4.594594594594595,-0.42518085856047017
4.604604604604605,-0.3603913588661577
4.614614614614615,-0.2923965973822773
4.624624624624625,-0.22180130839425327
4.634634634634635,-0.14923335485369713
4.644644644644645,-0.0753381442680595
4.654654654654655,-0.0007728885518253417
4.664664664664665,0.07379924110875802
4.674674674674675,0.14771501239168433
4.684684684684685,0.2203170305190073
4.694694694694695,0.2909595850184137
4.704704704704705,0.35901439256655043
4.714714714714715,0.42387618483813605
4.724724724724725,0.4849680916634004
4.734734734734735,0.5417467716170206
4.744744744744745,0.5937072444078849
4.754754754754755,0.640387382091167
4.764764764764765,0.6813720191586821
4.774774774774775,0.7162966449530082
4.784784784784785,0.7448506455656217
4.794794794794795,0.7667800663862091
4.804804804804805,0.7818898707334092
4.814814814814815,0.7900456744791609
4.824824824824825,0.7911749412391529
4.834834834834835,0.7852676274995574
4.844844844844845,0.7723762719424017
4.854854854854855,0.7526155281751209
4.864864864864865,0.7261611450201368
4.874874874874875,0.6932484034335709
4.884884884884885,0.6541700239549214
4.894894894894895,0.6092735632984687
4.904904904904905,0.5589583232407016
4.914914914914915,0.5036717992956598
4.924924924924925,0.4439057007630286
4.934934934934935,0.3801915775460512
4.944944944944945,0.31309609263367183
4.954954954954955,0.24321598229259977
4.964964964964965,0.1711727487925563
4.974974974974975,0.09760713286679593
4.984984984984985,0.023173415068800052
4.994994994994995,-0.05146640329189385
5.005005005005005,-0.12564848788105948
5.015015015015015,-0.19871307537377092
5.025025025025025,-0.27001034128145057
5.035035035035035,-0.3389061793845838
5.045045045045045,-0.404787841369717
5.055055055055055,-0.4670693865126827
5.065065065065065,-0.5251968929395862
5.075075075075075,-0.5786533841173027
5.085085085085085,-0.6269634267582067
5.095095095095095,-0.6696973592460658
5.105105105105105,-0.7064751129761451
5.115115115115115,-0.736969592623216
5.125125125125125,-0.7609095852738745
5.135135135135135,-0.7780821725498104
5.145145145145145,-0.7883346242690439
5.155155155155155,-0.7915757568031772
5.165165165165165,-0.7877767440496659
5.175175175175175,-0.7769713738064616
5.185185185185185,-0.7592557472688635
5.195195195195195,-0.7347874243212116
5.205205205205205,-0.7037840222250412
5.215215215215215,-0.6665212801667713
5.225225225225225,-0.6233306068784836
5.235235235235235,-0.5745961331428637
5.245245245245245,-0.5207512953968826
5.255255255255255,-0.462274980819003
5.265265265265265,-0.39968726818498224
5.275275275275275,-0.3335448023723092
5.285285285285285,-0.2644358436517091
5.295295295295295,-0.192975035796558
5.305305305305305,-0.11979793954169835
5.315315315315315,-0.045555380010216286
5.325325325325325,0.0290923416187017
5.335335335335335,0.10348132072045459
5.345345345345345,0.17694995388416723
5.355355355355355,0.2488448231051565
5.365365365365365,0.3185265071778165
5.375375375375375,0.38537526860318083
5.385385385385385,0.44879656543287305
5.395395395395395,0.5082263390279481
5.405405405405405,0.5631360307041243
5.415415415415415,0.6130372826462711
5.425425425425425,0.6574862812829356
5.435435435435435,0.6960877044916196
5.445445445445445,0.7284982375290925
5.455455455455455,0.7544296264165338
5.465465465465465,0.7736512416232765
5.475475475475475,0.7859921292481262
5.485485485485485,0.7913425314553837
5.495495495495495,0.7896548626430866
5.505505505505505,0.7809441326615668
5.515515515515515,0.7652878133182971
5.525525525525525,0.7428251493563114
5.535535535535535,0.7137559200342314
5.545545545545545,0.678338662322236
5.555555555555555,0.6368883715165243
5.565565565565565,0.5897736997226986
5.575575575575575,0.5374136771242386
5.585585585585585,0.4802739851965854
5.595595595595595,0.41886281501230216
5.605605605605605,0.35372634747279963
5.615615615615615,0.2854438956647321
5.625625625625625,0.21462275254420884
5.635635635635635,0.14189278977254843
5.645645645645645,0.06790085574080003
5.655655655655655,-0.006694977394044628
5.665665665665665,-0.08123126649517927
5.675675675675675,-0.15504509800067573
5.685685685685685,-0.22747998376827544
5.6956956956956954,-0.297891699773548
5.7057057057057055,-0.36565401573294376
5.7157157157157155,-0.4301642646935083
5.7257257257257255,-0.4908487030541857
5.7357357357357355,-0.5471676133475147
5.7457457457457455,-0.5986201043985289
5.7557557557557555,-0.6447485661688954
5.7657657657657655,-0.6851427396657512
5.7757757757757755,-0.7194433657180774
5.7857857857857855,-0.7473453801689789
5.7957957957957955,-0.7686006270664
5.8058058058058055,-0.7830200657215705
5.8158158158158155,-0.7904754520059557
5.8258258258258255,-0.7909004789335647
5.8358358358358355,-0.7842913663844331
5.8458458458458455,-0.7707068947243935
5.8558558558558556,-0.7502678820221133
5.865865865865866,-0.7231561095129626
5.875875875875876,-0.6896127048664433
5.885885885885886,-0.649935997636133
5.895895895895896,-0.6044788659654533
5.905905905905906,-0.5536455981471848
5.915915915915916,-0.49788829694951464
5.925925925925926,-0.43770285868800235
5.935935935935936,-0.37362456280484013
5.945945945945946,-0.30622331118109064
5.955955955955956,-0.23609855952257383
5.965965965965966,-0.16387398589886773
5.975975975975976,-0.09019194385261567
5.985985985985986,-0.01570774941218543
5.995995995995996,0.05891614718190186
6.006006006006006,0.13301605320100748
6.016016016016016,0.20593293620294742
6.026026026026026,0.2770182853587388
6.036036036036036,0.3456398792017854
6.046046046046046,0.41118740850221924
6.056056056056056,0.4730779042573148
6.066066066066066,0.5307609225224478
6.076076076076076,0.5837234399695043
6.086086086086086,0.6314944166324095
6.096096096096096,0.6736489852595433
6.106106106106106,0.709812230013581
6.116116116116116,0.7396625209115961
6.126126126126126,0.7629343743495363
6.136136136136136,0.7794208142699489
6.146146146146146,0.7889752129731875
6.156156156156156,0.791512595200185
6.166166166166166,0.7870103938885018
6.176176176176176,0.7755086508800934
6.186186186186186,0.7571096607957117
6.196196196196196,0.7319770612432894
6.206206206206206,0.7003343774518226
6.216216216216216,0.6624630342745419
6.226226226226226,0.6186998532423231
6.236236236236236,0.5694340569280703
6.246246246246246,0.5151038072648455
6.256256256256256,0.45619230860530813
6.266266266266266,0.39322351018123364
6.276276276276276,0.3267574461847851
6.286286286286286,0.2573852549160122
6.296296296296296,0.18572392129549747
6.306306306306306,0.11241078950144143
6.316316316316316,0.03809789453476197
6.326326326326326,-0.036553836873499924
6.336336336336336,-0.1108804644364217
6.346346346346346,-0.18422093928751454
6.356356356356356,-0.2559229832411677
6.366366366366366,-0.32534889004814294
6.376376376376376,-0.3918811970506483
6.386386386386386,-0.4549281767941751
6.396396396396396,-0.5139290997546943
6.406406406406406,-0.5683592213753266
6.416416416416417,-0.617734449058565
6.426426426426427,-0.6616156476066458
6.436436436436437,-0.6996125448181896
6.446446446446447,-0.7313872025052788
6.456456456456457,-0.7566570220604447
6.466466466466467,-0.7751972578424344
6.476476476476477,-0.7868430160271875
6.486486486486487,-0.7914907211465325
6.496496496496497,-0.7890990372714517
6.506506506506507,-0.7796892356470773
6.516516516516517,-0.7633450055097115
6.526526526526527,-0.7402117097684546
6.536536536536537,-0.7104950921712712
6.546546546546547,-0.6744594474537439
6.556556556556557,-0.632425270744948
6.566566566566567,-0.5847664071361818
6.576576576576577,-0.531906726763902
6.586586586586587,-0.4743163549780637
6.596596596596597,-0.41250749112414986
6.606606606606607,-0.3470298531260097
6.616616616616617,-0.2784657883845597
6.626626626626627,-0.20742509447524932
6.636636636636637,-0.13453959570821775
6.646646646646647,-0.060457523786196676
6.656656656656657,0.01416224746217188
6.666666666666667,0.08865606199839912
6.676676676676677,0.16236138402240569
6.686686686686687,0.23462269045751005
6.696696696696697,0.3047973010654532
6.706706706706707,0.37226109433931764
6.716716716716717,0.43641405833807806
6.726726726726727,0.4966856270946669
6.736736736736737,0.5525397551363587
6.746746746746747,0.6034796849854827
6.756756756756757,0.6490523652391985
6.766766766766767,0.6888524799345312
6.776776776776777,0.7225260533622513
6.786786786786787,0.7497735982689373
6.796796796796797,0.770352779447594
6.806806806806807,0.7840805690273533
6.816816816816817,0.7908348742934125
6.826826826826827,0.7905556235596696
6.836836836836837,0.7832453004364666
6.846846846846847,0.7689689217417701
6.856856856856857,0.7478534592522277
6.866866866866867,0.720086710436956
6.876876876876877,0.6859156282175798
6.886886886886887,0.6456441246093226
6.896896896896897,0.599630367777292
6.906906906906907,0.5482835965473913
6.916916916916917,0.4920604807031548
6.926926926926927,0.4314610594394073
6.936936936936937,0.36702429409543075
6.946946946946947,0.29932327472103454
6.956956956956957,0.22896012310736907
6.966966966966967,0.15656063761422406
6.976976976976977,0.08276872742180207
6.986986986986987,0.00824068570776175
6.996996996996997,-0.066360647316875
7.007007007007007,-0.1403717796001705
7.017017017017017,-0.2131344682390301
7.027027027027027,-0.2840015737839006
7.037037037037037,-0.35234281579115956
7.047047047047047,-0.4175503784343142
7.057057057057057,-0.47904431631846844
7.067067067067067,-0.536277712419834
7.077077077077077,-0.5887415422762592
7.087087087087087,-0.6359692011675182
7.097097097097097,-0.6775406540213882
7.107107107107107,-0.7130861711368262
7.117117117117117,-0.7422896164994757
7.127127127127127,-0.7648912594436537
7.137137137137137,-0.7806900846544029
7.147147147147147,-0.7895455799648174
7.157157157157157,-0.7913789860482741
7.167167167167167,-0.7861739968909901
7.177177177177177,-0.7739769048150499
7.187187187187187,-0.7548961887620624
7.197197197197197,-0.7291015494992054
7.207207207207207,-0.6968224003283466
7.217217217217217,-0.6583458267216903
7.227227227227227,-0.6140140330305361
7.237237237237237,-0.5642212989757642
7.247247247247247,-0.5094104729884967
7.257257257257257,-0.4500690335886062
7.267267267267267,-0.38672475383047017
7.277277277277277,-0.31994100737581654
7.287287287287287,-0.25031175794050337
7.297297297297297,-0.17845627667840486
7.307307307307307,-0.10501363448508581
7.317317317317317,-0.030637018205757538
7.327327327327327,0.04401207870160288
7.337337337337337,0.11826973938089855
7.347347347347347,0.1914755283458101
7.357357357357357,0.26297836528496044
7.367367367367367,0.33214231566373675
7.377377377377377,0.3983522466219449
7.387387387387387,0.46101929786488205
7.397397397397397,0.5195861188904556
7.407407407407407,0.5735318259733722
7.4174174174174174,0.6223766348197726
7.4274274274274275,0.6656861276902819
7.4374374374374375,0.703075117040274
7.4474474474474475,0.7342110713149105
7.4574574574574575,0.7588170724303831
7.4674674674674675,0.7766742786380484
7.4774774774774775,0.7876238708671495
7.4874874874874875,0.7915684652356341
7.4974974974974975,0.7884729791664828
7.5075075075075075,0.7783649434064059
7.5175175175175175,0.7613342571718865
7.5275275275275275,0.7375323886002598
7.5375375375375375,0.7071710276168625
7.5475475475475475,0.6705202031994885
7.5575575575575575,0.6279058817848217
7.5675675675675675,0.5797070681762748
7.5775775775775776,0.5263524347372783
7.587587587587588,0.46831650884937287
7.597597597597598,0.4061154525433538
7.607607607607608,0.3403024718385764
7.617617617617618,0.27146289661912654
7.627627627627628,0.20020897480558458
7.637637637637638,0.12717442712218868
7.647647647647648,0.05300881088833882
7.657657657657658,-0.021628257037875062
7.667667667667668,-0.09607296678414656
7.677677677677678,-0.16966321928035394
7.687687687687688,-0.24174451485936665
7.697697697697698,-0.31167577427005894
7.707707707707708,-0.37883504033123017
7.717717717717718,-0.44262500951707306
7.727727727727728,-0.502478344277008
7.737737737737738,-0.5578627188430484
7.747747747747748,-0.6082855536480903
7.757757757757758,-0.6532983962480318
7.767767767767768,-0.6925009097844024
7.777777777777778,-0.7255444335149231
7.787787787787788,-0.7521350837451037
7.797797797797798,-0.7720363675817412
7.807807807807808,-0.7850712862620368
